t (s),FA (mol/s/mol site),FB (mol/s/mol site),FC (mol/s/mol site),FP (mol/s/mol site),XA,θA,θB,θC,θP,θV
73.16807143427192,99997.32054069398,199997.320540694,2.6794593060218848,0.0,2.679459306029197e-5,0.23606340038480017,0.6180317000975769,0.1459048993279762,0.0,1.8964677050981038e-10
86.0346441668451,99997.32054069398,199997.320540694,2.6794593060227423,0.0,2.679459306029197e-5,0.23606340038476906,0.6180317000975614,0.1459048993280229,0.0,1.8964671499865915e-10
101.1637979766207,99997.32054069395,199997.320540694,2.6794593060236056,0.0,2.6794593060569527e-5,0.23606340038473766,0.6180317000975457,0.14590489932806988,0.0,1.8964668724308353e-10
118.95340673703207,99997.32054069395,199997.320540694,2.679459306024433,0.0,2.6794593060569527e-5,0.23606340038470766,0.6180317000975307,0.14590489932811493,0.0,1.8964671499865915e-10
139.87131026472358,99997.32054069397,199997.320540694,2.679459306025165,0.0,2.679459306043075e-5,0.2360634003846811,0.6180317000975175,0.14590489932815479,0.0,1.8964660397635669e-10
164.46761779946627,99997.32054069395,199997.320540694,2.6794593060257244,0.0,2.6794593060569527e-5,0.2360634003846608,0.6180317000975073,0.14590489932818526,0.0,1.8964665948750792e-10
193.3891750455232,99997.32054069395,199997.320540694,2.679459306026018,0.0,2.6794593060569527e-5,0.23606340038465015,0.618031700097502,0.14590489932820125,0.0,1.8964665948750792e-10
227.3965752357932,99997.32054069397,199997.320540694,2.679459306025942,0.0,2.679459306043075e-5,0.23606340038465293,0.6180317000975033,0.14590489932819714,0.0,1.8964665948750792e-10
267.3841615839944,99997.32054069398,199997.320540694,2.6794593060254077,0.0,2.679459306029197e-5,0.23606340038467236,0.618031700097513,0.14590489932816808,0.0,1.896466317319323e-10
314.40354715915,99997.32054069398,199997.32054069397,2.679459306024384,0.0,2.679459306029197e-5,0.23606340038470955,0.6180317000975314,0.1459048993281124,0.0,1.8964668724308353e-10
369.6912707195032,99997.320540694,199997.320540694,2.6794593060229945,0.0,2.6794593060153193e-5,0.23606340038475998,0.6180317000975566,0.1459048993280368,0.0,1.8964668724308353e-10
434.7013158125017,99997.320540694,199997.32054069397,2.6794593060216885,0.0,2.6794593060153193e-5,0.23606340038480744,0.6180317000975801,0.1459048993279657,0.0,1.8964674275423477e-10
511.14334834401654,99997.32054069401,199997.32054069397,2.679459306021556,0.0,2.6794593060014416e-5,0.23606340038481224,0.6180317000975827,0.14590489932795841,0.0,1.8964668724308353e-10
601.0276782070388,99997.32054069398,199997.320540694,2.6794593060235976,0.0,2.679459306029197e-5,0.23606340038473808,0.6180317000975458,0.14590489932806952,0.0,1.8964660397635669e-10
706.7181273927476,99997.32054069397,199997.32054069397,2.679459306023598,0.0,2.679459306043075e-5,0.23606340038473803,0.6180317000975458,0.14590489932806952,0.0,1.8964660397635669e-10
830.9941949353388,99997.32054069397,199997.320540694,2.679459306023599,0.0,2.679459306043075e-5,0.236063400384738,0.6180317000975459,0.14590489932806955,0.0,1.8964657622078107e-10
977.1241535346502,99997.32054069397,199997.320540694,2.6794593060235994,0.0,2.679459306043075e-5,0.23606340038473797,0.6180317000975459,0.14590489932806955,0.0,1.8964657622078107e-10
1148.951000187311,99997.32054069397,199997.32054069403,2.6794593060236003,0.0,2.679459306043075e-5,0.23606340038473797,0.618031700097546,0.14590489932806958,0.0,1.89646437442903e-10
1350.9935211980253,99997.32054069397,199997.32054069397,2.6794593060236007,0.0,2.679459306043075e-5,0.23606340038473794,0.618031700097546,0.1459048993280696,0.0,1.8964640968732738e-10
1588.5651294280526,99997.32054069395,199997.320540694,2.6794593060236007,0.0,2.6794593060569527e-5,0.23606340038473791,0.6180317000975462,0.1459048993280696,0.0,1.8964629866502491e-10
