0.0,0.0,0.0,0.0,0.0,0.02672867719776548,0.02672867719776548,0.02672867719776548,0.02672867719776548,0.02672867719776548,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0
150.0,150.0,150.0,150.0,150.0,0.026475122008078375,0.02620893244605405,0.02538321811707845,0.02412120534813774,0.019844873408094172,0.009486260311763672,0.01944521039577989,0.050337660585744,0.09755334431012272,0.2575437511829727,9.905137396882363,9.805547896042201,9.49662339414256,9.024466556898773,7.424562488170273
300.0,300.0,300.0,300.0,300.0,0.026218557860892774,0.02571778613847943,0.024671600028645192,0.021883120130960363,0.01479493053674222,0.01908509475041864,0.03782046720106909,0.07696142812829727,0.18128682654037984,0.4464772638288633,9.809149052495814,9.62179532798931,9.230385718717027,8.187131734596202,5.5352273617113665
600.0,600.0,600.0,600.0,600.0,0.025653989139732478,0.02479886779589486,0.022600312863061574,0.014843925865723442,0.00930119000869761,0.04020730431518871,0.07219995915218558,0.15445449485427734,0.44464420158568885,0.6520145782045963,9.597926956848113,9.278000408478144,8.455455051457227,5.5535579841431115,3.479854217954037
900.0,900.0,900.0,900.0,900.0,0.025041932264887497,0.023609070428525697,0.02079100799496249,0.013771967748320131,0.005395024746848478,0.06310618817376401,0.11671384805756801,0.22214601788446817,0.48474937063209894,0.7981559391461579,9.36893811826236,8.83286151942432,7.778539821155318,5.152506293679011,2.018440608538421
1200.0,1200.0,1200.0,1200.0,1200.0,0.024552933548637825,0.022538325176754317,0.01891289905600613,0.009736788882968205,0.0030472110356866543,0.08140109714481288,0.15677364016209072,0.29241170761764257,0.6357175175215104,0.8859946935218552,9.185989028551871,8.432263598379093,7.075882923823574,3.6428248247848956,1.1400530647814482
1500.0,1500.0,1500.0,1500.0,1500.0,0.024047934730255342,0.021663632218003055,0.017654692766678425,0.00742205958289596,0.002027108588965936,0.10029461793695678,0.18949852782785168,0.33948497952026,0.7223184848251135,0.9241597863610174,8.997053820630432,8.105014721721483,6.6051502047974,2.7768151517488655,0.7584021363898257
1800.0,1800.0,1800.0,1800.0,1800.0,0.02349305782960007,0.020710095190725773,0.016409537980629035,0.005746922167118713,0.0014749854582971087,0.12105422742117256,0.22517320862937665,0.38606995553072593,0.7849904009615876,0.9448163690487302,8.789457725788274,7.748267913706234,6.139300444692741,2.1500959903841244,0.5518363095126974
2100.0,2100.0,2100.0,2100.0,2100.0,0.023059660358643312,0.01990476481789263,0.01477611654144371,0.004603080250156314,0.0006652747645708132,0.13726892700207785,0.25530303386818287,0.44718115183496643,0.8277849586009018,0.9751100752331121,8.627310729979222,7.446969661318171,5.528188481650336,1.722150413990982,0.24889924766887836
2500.0,2500.0,2500.0,2500.0,2500.0,0.022384852665283606,0.018877456768572838,0.013084874828326851,0.0029904378913274913,0.00042669279227507795,0.1625155072337444,0.2937377099173843,0.5104555780478075,0.8881187471717645,0.9840361425626124,8.374844927662556,7.062622900826157,4.895444219521925,1.1188125282823544,0.15963857437387494
3000.0,3000.0,3000.0,3000.0,3000.0,0.021663500010203316,0.017445199577771874,0.011369554055648025,0.002117327644685786,0.0001872708737461909,0.18950347411826324,0.3473227481968209,0.5746308741160404,0.9207844208293707,0.9929936348005338,8.104965258817368,6.526772518031791,4.253691258839596,0.7921557917062932,0.0700636519946624
3500.0,3500.0,3500.0,3500.0,3500.0,0.02089390121007805,0.016338506445118542,0.010014562728120194,0.0015868474442239549,9.962372577794557e-5,0.21829647402734986,0.3887274583687798,0.6253251646528393,0.9406312765692493,0.9962727775474697,7.817035259726501,6.112725416312202,3.746748353471608,0.5936872343075082,0.03727222452530278
4000.0,4000.0,4000.0,4000.0,4000.0,0.02019842271801179,0.015323959100367409,0.00859779862296809,0.0008764906465879091,3.036138436506683e-5,0.2443164108510249,0.4266847181779541,0.6783305601188948,0.9672078554392065,0.9988640895267498,7.556835891489751,5.733152818220459,3.216694398811052,0.3279214456079345,0.011359104732502453
4500.0,4500.0,4500.0,4500.0,4500.0,0.01949792550734612,0.014145527741474768,0.007534819878219913,0.000580466624050855,1.1399936838726206e-5,0.27052411299365947,0.47077337060820446,0.7180997838961585,0.9782830021943854,0.9995734941630527,7.294758870063405,5.2922662939179554,2.819002161038416,0.21716997805614638,0.004265058369472635
5300.0,5300.0,5300.0,5300.0,5300.0,0.018413880576371527,0.012712407899517084,0.006108384977092932,0.00033056776777605685,3.822458489932864e-6,0.311081485996212,0.5243906832553673,0.7714669928520221,0.9876324681041944,0.9998569903605162,6.88918514003788,4.756093167446327,2.285330071479779,0.12367531895805617,0.0014300963948385827
6000.0,6000.0,6000.0,6000.0,6000.0,0.017541924365005186,0.011480120233147624,0.004919818890810597,0.00018643383318134687,1.152802002109807e-6,0.3437039837320609,0.5704942617172479,0.8159348158381032,0.9930249509991862,0.9999568702186951,6.562960162679391,4.295057382827521,1.8406518416189686,0.06975049000813731,0.00043129781304934224
7000.0,7000.0,7000.0,7000.0,7000.0,0.016355544911157413,0.009984974009125503,0.00368854454402017,7.90879037362633e-5,1.6886434449544251e-7,0.38808999823886764,0.6264321673965876,0.8620004829745733,0.9970410842575153,0.9999936822782794,6.1191000176113235,3.7356783260341246,1.3799951702542663,0.02958915742484819,6.317721720607991e-5
8000.0,8000.0,8000.0,8000.0,8000.0,0.015222982799483144,0.008669521830576291,0.002842447599075453,3.1361555012894916e-5,3.684380070445742e-8,0.43046254452293714,0.6756471797526491,0.89365550797579,0.9988266701423025,0.9999986215628842,5.695374554770629,3.2435282024735086,1.0634449202420992,0.011733298576974374,1.3784371157558654e-5
9000.0,9000.0,9000.0,9000.0,9000.0,0.014217531479139267,0.007556338624501932,0.002118399303739654,1.367579268892798e-5,6.259241481069426e-9,0.4680794947709625,0.7172947030415091,0.9207443268491883,0.9994883475681291,0.9999997658229984,5.319205052290375,2.827052969584908,0.7925567315081168,0.005116524318708625,2.3417700153125043e-6
10000.0,10000.0,10000.0,10000.0,10000.0,0.013264585929142654,0.006567937968976642,0.001609253006426954,5.693577647422775e-6,1.057843968102494e-9,0.5037320466329859,0.7542737367666769,0.9397930172705484,0.999786986179477,0.9999999604228836,4.9626795336701415,2.457262632333231,0.6020698272945163,0.002130138205230283,3.957711637861861e-7
