t (s),FA (mol/s),FB (mol/s),FC (mol/s),FP (mol/s),XA,θA,θB,θC,θP,θV
1867.9135990207847,1.0e6,2.0e6,2.0410243708584645e-26,1.0,0.0,9.600708865930098e-25,1.9201629400538183e-24,2.9634741500117918e-30,1.0,0.0
2196.3853724165424,1.0e6,2.0e6,-2.3682242797735263e-26,1.0,0.0,-1.1139143427579123e-24,-2.2278197988655484e-24,-3.438553470866801e-30,1.0,0.0
2582.6187606826747,1.0e6,2.0e6,-6.153444024027723e-26,1.0,0.0,-2.8943754786406366e-24,-5.788753436921843e-24,-8.934519626083962e-30,1.0,0.0
3036.7711180354604,1.0e6,2.0e6,-8.879807078939973e-26,1.0,0.0,-4.1767823349749014e-24,-8.35357667709499e-24,-1.2893074238237526e-29,1.0,0.0
3570.78596490047,1.0e6,2.0e6,-1.0043259171464031e-25,1.0,0.0,-4.724042507738709e-24,-9.448103589154821e-24,-1.4582353528676366e-29,1.0,0.0
4198.707084443906,1.0e6,2.0e6,-9.143480773296642e-26,1.0,0.0,-4.300820085765111e-24,-8.601661144531681e-24,-1.3275916397508496e-29,1.0,0.0
4937.047852839004,1.0e6,2.0e6,-5.853793535773692e-26,1.0,0.0,-2.7534544519679184e-24,-5.5069271094870525e-24,-8.499440805537738e-30,1.0,0.0
5805.225516094908,1.0e6,2.0e6,-3.6949577039521684e-27,1.0,0.0,-1.738067245133252e-25,-3.4762355023355017e-25,-5.364909795978527e-31,1.0,0.0
6826.0718342723785,1.0e6,2.0e6,5.924723856590481e-26,1.0,0.0,2.7868090208427815e-24,5.57361949902058e-24,8.602428391180393e-30,1.0,0.0
8026.4335222571735,1.0e6,2.0e6,9.228291471447636e-26,1.0,0.0,4.340719571328704e-24,8.681449392858742e-24,1.3399057656967906e-29,1.0,0.0
9437.878277775391,1.0e6,2.0e6,1.1332609983566176e-26,1.0,0.0,5.330830996653163e-25,1.0661677927853684e-24,1.6454432008735994e-30,1.0,0.0
11097.5249641207,1.0e6,2.0e6,4.4470343432754706e-30,1.0,0.0,2.324562411262415e-28,4.649127165671598e-28,6.456890720500544e-34,1.0,0.0
13049.019780144015,1.0e6,2.0e6,2.3963590973021914e-30,1.0,0.0,1.2526297841754125e-28,2.505256012664219e-28,3.4794039406857628e-34,1.0,0.0
15343.684089300134,1.0e6,2.0e6,3.14954271532302e-31,1.0,0.0,1.6463413047136174e-29,3.2925888912819594e-29,4.5729921477086754e-35,1.0,0.0
18041.864093920754,1.0e6,2.0e6,-1.70245525813693e-30,1.0,0.0,-8.899097957401305e-29,-1.7798343483403677e-28,-2.4718872645888043e-34,1.0,0.0
21214.517849106276,1.0e6,2.0e6,-3.522502453386248e-30,1.0,0.0,-1.8412881403866031e-28,-3.682595513490153e-28,-5.114512650122147e-34,1.0,0.0
24945.081352303165,1.0e6,2.0e6,-4.968187489623165e-30,1.0,0.0,-2.5969792411762765e-28,-5.193980661976626e-28,-7.213581282088048e-34,1.0,0.0
29331.662783900483,1.0e6,2.0e6,-5.820093019824075e-30,1.0,0.0,-3.042288871526947e-28,-6.084600592569828e-28,-8.450509195859417e-34,1.0,0.0
34489.62260405753,1.0e6,2.0e6,-5.83160739191692e-30,1.0,0.0,-3.048307746059399e-28,-6.09663592620542e-28,-8.467227538147716e-34,1.0,0.0
40554.60735840828,1.0e6,2.0e6,-4.772400875314925e-30,1.0,0.0,-2.494637487854646e-28,-4.989289216543964e-28,-6.929308061883066e-34,1.0,0.0
47686.116977144746,1.0e6,2.0e6,-2.5254826782658676e-30,1.0,0.0,-1.3201244395354618e-28,-2.6402529502650183e-28,-3.666885481722847e-34,1.0,0.0
56071.69938205447,1.0e6,2.0e6,7.179731254537866e-31,1.0,0.0,3.753005916217509e-29,7.506102190788866e-29,1.042464180273627e-34,1.0,0.0
65931.88271333542,1.0e6,2.0e6,4.090015205377575e-30,1.0,0.0,2.137940625763645e-28,4.27590266596268e-28,5.9385152413410745e-34,1.0,0.0
77525.97488629464,1.0e6,2.0e6,5.3741353409874914e-30,1.0,0.0,2.809178694175797e-28,5.618381649992952e-28,7.802999018077663e-34,1.0,0.0
91158.88299750838,1.0e6,2.0e6,3.704200288553389e-35,1.0,0.0,2.1517809949794058e-33,4.303578404966635e-33,5.3783296066068286e-39,1.0,0.0
107189.13192051265,1.0e6,2.0e6,2.592162568702158e-35,1.0,0.0,1.505794537697661e-33,3.011599507437406e-33,3.763701636617882e-39,1.0,0.0
126038.29296797275,1.0e6,2.0e6,1.422466763803094e-35,1.0,0.0,8.263143195915339e-34,1.65263281438483e-33,2.065356761030907e-39,1.0,0.0
148202.07057988603,1.0e6,2.0e6,2.2918052755583334e-36,1.0,0.0,1.3313036246754643e-34,2.662585696855955e-34,3.3275965676593535e-40,1.0,0.0
174263.33860096472,1.0e6,2.0e6,-9.36076049501236e-36,1.0,0.0,-5.437710401232247e-34,-1.0875503399019957e-33,-1.3591396627837878e-39,1.0,0.0
204907.4689815846,1.0e6,2.0e6,-1.9999696809261374e-35,1.0,0.0,-1.1617903237820336e-33,-2.3235943638195264e-33,-2.9038646156581963e-39,1.0,0.0
240940.35602395269,1.0e6,2.0e6,-2.864246471462884e-35,1.0,0.0,-1.6638514565408333e-33,-3.3277208776465835e-33,-4.158755034302984e-39,1.0,0.0
283309.610183933,1.0e6,2.0e6,-3.4056018129160784e-35,1.0,0.0,-1.9783263620040335e-33,-3.956673031356176e-33,-4.944778260322855e-39,1.0,0.0
333129.478793467,1.0e6,2.0e6,-3.4826943166994796e-35,1.0,0.0,-2.0231093390653617e-33,-4.046238633111092e-33,-5.0567130541370505e-39,1.0,0.0
391710.1490809261,1.0e6,2.0e6,-2.957768927975391e-35,1.0,0.0,-1.7181780074037005e-33,-3.436372170546703e-33,-4.294545368939625e-39,1.0,0.0
460592.2041145113,1.0e6,2.0e6,-1.746212034695026e-35,1.0,0.0,-1.0143800482670812e-33,-2.028768586071629e-33,-2.5354201052884144e-39,1.0,0.0
541587.1378079465,1.0e6,2.0e6,8.265445283530758e-37,1.0,0.0,4.8015154738090924e-35,9.603284901650105e-35,1.2001048976097286e-40,1.0,0.0
636824.9944718586,1.0e6,2.0e6,2.1133625934909558e-35,1.0,0.0,1.2276607470598295e-33,2.4553358729795085e-33,3.068505944776205e-39,1.0,0.0
748810.385759003,1.0e6,2.0e6,3.232182220132386e-35,1.0,0.0,1.87758685465462e-33,3.755194083488051e-33,4.6929809336187726e-39,1.0,0.0
880488.3581643446,1.0e6,2.0e6,9.993570492138945e-36,1.0,0.0,5.805303135410413e-34,1.1610667448926882e-33,1.451020783613564e-39,1.0,0.0
1.0353218432956616e6,1.0e6,2.0e6,1.6602640373675873e-41,1.0,0.0,1.0718014752801594e-39,2.143613270990719e-39,2.4106275393779845e-45,1.0,0.0
1.2173827277396622e6,1.0e6,2.0e6,9.76229947825934e-42,1.0,0.0,6.302152719509516e-40,1.2604366122809954e-39,1.4174412888723524e-45,1.0,0.0
1.4314589375234814e6,1.0e6,2.0e6,2.7336934813771218e-42,1.0,0.0,1.7647541441573094e-40,3.5295252813106826e-40,3.969198056517755e-46,1.0,0.0
1.683180353330955e6,1.0e6,2.0e6,-4.202201179607417e-42,1.0,0.0,-2.7127932610737566e-40,-5.425612643639222e-40,-6.101404151131129e-46,1.0,0.0
1.9791668678535575e6,1.0e6,2.0e6,-1.0641209408773078e-41,1.0,0.0,-6.8695694265279094e-40,-1.3739205000319248e-39,-1.54505499581553e-45,1.0,0.0
2.327202478960412e6,1.0e6,2.0e6,-1.603508595974717e-41,1.0,0.0,-1.0351648090603078e-39,-2.0703395857556104e-39,-2.3282212311331045e-45,1.0,0.0
2.7364399970746664e6,1.0e6,2.0e6,-1.9685440452368713e-41,1.0,0.0,-1.2708175031627578e-39,-2.5416472430714124e-39,-2.8582360281986265e-45,1.0,0.0
3.2176417502507353e6,1.0e6,2.0e6,-2.0773492468542908e-41,1.0,0.0,-1.3410576840669508e-39,-2.6821282812276015e-39,-3.016216210593225e-45,1.0,0.0
3.783462617131933e6,1.0e6,2.0e6,-1.8464553613081092e-41,1.0,0.0,-1.1920010587301282e-39,-2.3840135952846977e-39,-2.680968836293579e-45,1.0,0.0
4.4487828311275765e6,1.0e6,2.0e6,-1.215700819245393e-41,1.0,0.0,-7.84809630655036e-40,-1.569626818275498e-39,-1.7651420548528574e-45,1.0,0.0
5.231099308056258e6,1.0e6,2.0e6,-1.9982999335618173e-42,1.0,0.0,-1.290018443303162e-40,-2.5800493083044125e-40,-2.9014402187612994e-46,1.0,0.0
6.150985788580504e6,1.0e6,2.0e6,1.0120312062657749e-41,1.0,0.0,6.533297475712687e-40,1.3066657860717188e-39,1.4694230806819897e-45,1.0,0.0
7.232633896483549e6,1.0e6,2.0e6,1.8728481229179618e-41,1.0,0.0,1.2090402891790101e-39,2.4180922202454223e-39,2.7192899204976445e-45,1.0,0.0
8.50448934180267e6,1.0e6,2.0e6,1.1488650514444263e-41,1.0,0.0,7.416638924383196e-40,1.483334926383126e-39,1.668099573144984e-45,1.0,0.0
1.0e7,1.0e6,2.0e6,6.555697029142816e-55,1.0,0.0,5.226655272849321e-53,1.0453365709217492e-52,9.518572614104757e-59,1.0,0.0
