t (s),FA (mol/s/mol site),FB (mol/s/mol site),FC (mol/s/mol site),FP (mol/s/mol site),XA,θA,θB,θC,θP,θV
0.0002800503894183631,99998.62966801459,199997.28000204696,0.02066595748780049,0.0,1.3703319854119211e-5,0.3325803973085566,0.6662901985530443,0.001129403936223224,0.0,2.021759021048758e-10
0.0003292971255097152,99998.62791093718,199997.28014727804,0.024325347862744918,0.0,1.372089062826043e-5,0.33244755705084456,0.6662237784242789,0.0013286643227189273,0.0,2.0215763871928027e-10
0.0003872038781812557,99998.6258309562,199997.28028361162,0.02862166231842658,0.0,1.3741690438051624e-5,0.3322915956874292,0.6661457977427325,0.0015626063677020073,0.0,2.021361912487446e-10
0.00045529350748669476,99998.62337543949,199997.28041528605,0.03366440248509961,0.0,1.3766245605117966e-5,0.3321085381789606,0.6660542689887102,0.0018371926302180942,0.0,2.0211109890734547e-10
0.0005353566677410725,99998.620490018,199997.28056138195,0.03958137864367062,0.0,1.3795099820107515e-5,0.33189374486059176,0.6659468723297185,0.0021593826076081483,0.0,2.020815988504343e-10
0.0006294988990221888,99998.61712486802,199997.28077125724,0.046521573050161004,0.0,1.3828751319888699e-5,0.3316418075000498,0.6658209036494541,0.0025372886484491147,0.0,2.0204697420353468e-10
0.0007401959996915645,99998.61324694115,199997.28115225487,0.05465837432350164,0.0,1.3867530588573818e-5,0.3313464318857287,0.6656732158417669,0.0029803520704982187,0.0,2.0200626414668132e-10
0.0008703591361485165,99998.60865341284,199997.28150003435,0.0641931932779966,0.0,1.3913465871651098e-5,0.3310003065672851,0.6655001531809789,0.003499540049777448,0.0,2.0195859611396583e-10
0.0010234114021054528,99998.6032715114,199997.2819025474,0.07535949852497363,0.0,1.3967284886035047e-5,0.3305949563612455,0.6652974780773837,0.004107565359468012,0.0,2.019028061059358e-10
0.001203377840777589,99998.5969714858,199997.28237016947,0.08842716884841165,0.0,1.4030285142158094e-5,0.33012058435280345,0.6650602920738561,0.004819123371502859,0.0,2.018376082588147e-10
0.0014149912974345759,99998.58960266491,199997.2829125576,0.10370720487073481,0.0,1.4103973350887422e-5,0.3295659008583433,0.6647829503286933,0.005651148611201994,0.0,2.0176136369259856e-10
0.0016638168860761292,99998.58099198187,199997.28354061727,0.12155664564445709,0.0,1.41900801813033e-5,0.32891794494839643,0.664458972376838,0.006623082473093159,0.0,2.016723645720253e-10
0.001956398343517065,99998.57094158865,199997.28426669867,0.142383532623534,0.0,1.429058411356321e-5,0.328161904250993,0.664080952031056,0.007757143516382238,0.0,2.0156875994714607e-10
0.002300430119772917,99998.55922663545,199997.28510490977,0.16665165970793547,0.0,1.4407733645582788e-5,0.3272809425212281,0.6636404711658154,0.009078586111508488,0.0,2.0144806135713456e-10
0.0027049597304631343,99998.54559328091,199997.28607124565,0.19488469148107743,0.0,1.4544067190869203e-5,0.326256050144916,0.6631280249675539,0.010615924686222432,0.0,2.0130772743209846e-10
0.003180625692794119,99998.5297536152,199997.2871762575,0.22766906086900737,0.0,1.470246384804863e-5,0.3250659389510672,0.6625329693639881,0.01240109148379962,0.0,2.011450121047753e-10
0.0037399373024787977,99998.51138877573,199997.28843258278,0.2656550590894834,0.0,1.4886112242734617e-5,0.3236870026693175,0.6618435012332005,0.014469495896525178,0.0,2.0095687093546477e-10
0.004397603609302721,99998.49014974933,199997.28985390448,0.309554402437991,0.0,1.5098502506860623e-5,0.3220934052381332,0.6610467025378678,0.016859892023259108,0.0,2.0073986570223745e-10
0.005170920242896761,99998.4656596777,199997.29145357426,0.3601341885668218,0.0,1.534340322295602e-5,0.32025730021251614,0.6601286500339195,0.019614049553073963,0.0,2.004903257302182e-10
0.006080224261649421,99998.43752032008,199997.2932452216,0.41820460516239655,0.0,1.5624796799312834e-5,0.3181492769404421,0.6590746383698493,0.022776084489503922,0.0,2.00204675754323e-10
0.007149428986597577,99998.40531410686,199997.29522538738,0.48459723679171357,0.0,1.5946858931414898e-5,0.3157391481041354,0.6578695739522704,0.026391277743715198,0.0,1.9987899529949615e-10
0.008406652885618326,99998.36862459716,199997.29738252127,0.5601333203744688,0.0,1.631375402849633e-5,0.31299710214660764,0.6564985509367213,0.030504346717162092,0.0,1.995090516404563e-10
0.009884959046625588,99998.32706805014,199997.2997153379,0.6455791927111935,0.0,1.672931949858736e-5,0.30989532028722466,0.6549476600097324,0.03515701950395072,0.0,1.9909224963088334e-10
0.011623224686798517,99998.28031279948,199997.3022131163,0.7415874725276131,0.0,1.7196872005159625e-5,0.30641011190761114,0.6532050558892901,0.040384832004472335,0.0,1.9862640698864453e-10
0.013667163564620074,99998.22809210952,199997.3047974141,0.8486131935173435,0.0,1.771907890482649e-5,0.30252495953111735,0.6512624796077842,0.046212560662989455,0.0,1.981090291813814e-10
0.016070528182616384,99998.17031141756,199997.30743915404,0.9668163517596313,0.0,1.8296885824498066e-5,0.29823405517906804,0.6491170274244803,0.05264891719891098,0.0,1.9754062968724284e-10
0.018896523396912116,99998.10706808843,199997.31009864787,1.0959623991617615,0.0,1.892931911579021e-5,0.2935459134081542,0.6467729566551268,0.05968112973979591,0.0,1.9692312364094633e-10
0.02221946860939524,99998.0386748029,199997.31261843222,1.235268876807042,0.0,1.9613251971140055e-5,0.2884889395109713,0.6442444695563353,0.06726659073643236,0.0,1.962610213235294e-10
0.026126752255633268,99997.9658416341,199997.31499935457,1.383316284640249,0.0,2.0341583659155837e-5,0.2831146623023159,0.6415573310730587,0.07532800642906354,0.0,1.955618167404083e-10
0.03072112998861759,99997.88957147367,199997.31707355852,1.537930604871411,0.0,2.1104285263390254e-5,0.27750200200276576,0.6387510009770254,0.08374699682537166,0.0,1.9483716029444764e-10
0.0361234269970943,99997.81134826699,199997.31881217146,1.696115601089476,0.0,2.188651733014968e-5,0.2717597250163351,0.6358798624283133,0.09236041236125066,0.0,1.9410099916239432e-10
0.04247571552536903,99997.7330026447,199997.32014243226,1.8541371279827943,0.0,2.2669973553102185e-5,0.26602338468379355,0.6330116922879981,0.10096492283483738,0.0,1.933708748680374e-10
0.049945051158551405,99997.65673126683,199997.32105149678,2.0075889325924776,0.0,2.3432687331764734e-5,0.26045293232947936,0.6302264660709046,0.10932060140694895,0.0,1.9266714612609093e-10
0.05872786613189477,99997.58487424276,199997.32154765417,2.1517991833493464,0.0,2.4151257572435636e-5,0.25521795971246336,0.6276089797952824,0.11717306030024378,0.0,1.9201050471817638e-10
0.06905513520162332,99997.51978340723,199997.32172969822,2.2821629829798264,0.0,2.4802165927706454e-5,0.25048562843065547,0.6252428141378364,0.12427155724008694,0.0,1.9142114282555411e-10
0.0811984499318401,99997.46343758052,199997.32163435113,2.3947591022614563,0.0,2.5365624194834124e-5,0.24639828259798438,0.6231991411624994,0.130402576048602,0.0,1.9091422887029807e-10
0.09547716114208066,99997.41719158099,199997.32143349358,2.4870503555989476,0.0,2.5828084190132605e-5,0.2430480233114103,0.6215240115776294,0.13542796492045864,0.0,1.9050169774992298e-10
0.11226677735108136,99997.38158988941,199997.3211729301,2.557993145490626,0.0,2.6184101105941604e-5,0.2404727340160923,0.6202363668875619,0.13929089890616062,0.0,1.9018522867675358e-10
0.13200884008314168,99997.3561127236,199997.32093464697,2.608709208868499,0.0,2.6438872764017463e-5,0.2386316939508626,0.6193158469372035,0.14205245892197363,0.0,1.899602419808133e-10
0.15522253574270478,99997.33936926513,199997.3207609919,2.642022457623642,0.0,2.660630734868663e-5,0.2374223923616687,0.6187111960638998,0.14386641138461922,0.0,1.8981224925163076e-10
0.18251834943190423,99997.32947134838,199997.3206479406,2.6617052272719945,0.0,2.670528651632642e-5,0.2367078897010538,0.618353944791074,0.14493816531814663,0.0,1.8972556858898315e-10
0.2146141197858406,99997.32426553067,199997.32058570776,2.6720546630841615,0.0,2.6757344693401075e-5,0.23633219575494174,0.6181660977180099,0.1455017063373694,0.0,1.8967891146637328e-10
0.2523539170434766,99997.32185796514,199997.32055681347,2.676840883257026,0.0,2.678142034862052e-5,0.2361584515352791,0.6180792256657899,0.14576232260927277,0.0,1.8965831682926648e-10
0.29673024081888666,99997.32093798411,199997.320545568,2.6786696001952723,0.0,2.6790620158978484e-5,0.23609206742773997,0.6180460336222728,0.14586189876033703,0.0,1.8965010117888426e-10
0.3489101213406774,99997.32063995578,199997.32054190597,2.67926199411684,0.0,2.67936004422209e-5,0.23607056299139853,0.6180352813954282,0.145894155423526,0.0,1.896473256213227e-10
0.41026581058271905,99997.3205584408,199997.32054091178,2.6794240303512855,0.0,2.679441559211293e-5,0.23606468092495905,0.6180323403661644,0.14590297851922956,0.0,1.8964702030999092e-10
0.4824108704165374,99997.32054540228,199997.32054075168,2.6794499469763005,0.0,2.6794545977260054e-5,0.23606374012540957,0.6180318699698627,0.1459043897150812,0.0,1.8964654846520546e-10
0.5672426068491978,99997.32054096277,199997.3205406973,2.679458771685407,0.0,2.679459037230325e-5,0.23606341978167392,0.6180317097960586,0.14590487023262044,0.0,1.8964707582114215e-10
0.6669919663030115,99997.32054083898,199997.3205406958,2.6794590178264484,0.0,2.67945916103407e-5,0.2360634108464578,0.6180317053285569,0.1459048836353388,0.0,1.8964654846520546e-10
0.7842822061337682,99997.320540818,199997.32054069548,2.6794590595615926,0.0,2.6794591820172853e-5,0.2360634093314995,0.6180317045709792,0.14590488590787462,0.0,1.8964665948750792e-10
0.9221978823334323,99997.32054060594,199997.32054069286,2.6794594810255408,0.0,2.6794593940560052e-5,0.23606339403202023,0.6180316969211672,0.14590490885716587,0.0,1.8964665948750792e-10
1.084365968689611,99997.32054069481,199997.32054069405,2.679459304363737,0.0,2.67945930519653e-5,0.23606340044499222,0.6180317001276734,0.14590489923768785,0.0,1.8964657622078107e-10
1.2750512407130128,99997.32054078141,199997.3205406951,2.6794591322270325,0.0,2.679459218599134e-5,0.2360634066936948,0.618031703252051,0.14590488986460765,0.0,1.896464651984786e-10
1.4992684327860473,99997.32054069122,199997.3205406939,2.679459311565461,0.0,2.679459308790877e-5,0.23606340018355934,0.6180316999969622,0.14590489962983164,0.0,1.8964688153211284e-10
1.762914118095948,99997.32054066689,199997.32054069362,2.679459359985716,0.0,2.679459333118639e-5,0.23606339842586466,0.6180316991181074,0.1459049022663811,0.0,1.8964685377653723e-10
2.07292177959537,99997.32054067845,199997.3205406938,2.679459336938337,0.0,2.679459321544564e-5,0.23606339926250747,0.6180316995364262,0.1459049010114196,0.0,1.8964677050981038e-10
2.4374441501222215,99997.32054071038,199997.32054069426,2.6794592733837757,0.0,2.679459289625652e-5,0.2360634015695952,0.618031700689972,0.1459048975507863,0.0,1.8964638193175176e-10
2.8660676169482504,99997.3205407127,199997.32054069426,2.679459268769544,0.0,2.6794592873080614e-5,0.23606340173709428,0.6180317007737242,0.14590489729953504,0.0,1.8964652070962984e-10
3.3700643292719317,99997.32054069526,199997.320540694,2.6794593034778735,0.0,2.679459304738563e-5,0.2360634004771501,0.618031700143752,0.14590489918945132,0.0,1.8964657622078107e-10
3.962688638701478,99997.32054069157,199997.32054069394,2.679459310861928,0.0,2.6794593084439322e-5,0.23606340020910221,0.618031700009728,0.14590489959152322,0.0,1.8964660397635669e-10
4.659525668664677,99997.32054068967,199997.3205406939,2.6794593145742804,0.0,2.6794593103313114e-5,0.23606340007434046,0.618031699942347,0.1459048997936659,0.0,1.8964668724308353e-10
5.478901179593945,99997.32054069007,199997.32054069388,2.6794593138033718,0.0,2.6794593099427333e-5,0.23606340010232524,0.6180316999563392,0.14590489975168888,0.0,1.8964671499865915e-10
6.44236350872137,99997.32054069269,199997.32054069397,2.679459308617651,0.0,2.6794593073198314e-5,0.2360634002905717,0.6180317000504623,0.1459048994693193,0.0,1.8964671499865915e-10
7.575250258771921,99997.32054069641,199997.320540694,2.679459301191331,0.0,2.6794593036005843e-5,0.23606340056015399,0.6180317001852533,0.14590489906494597,0.0,1.8964674275423477e-10
8.907354638610439,99997.32054069797,199997.32054069403,2.679459298080804,0.0,2.6794593020323942e-5,0.23606340067306894,0.6180317002417108,0.14590489889557348,0.0,1.8964671499865915e-10
10.473708979594486,99997.32054069416,199997.32054069397,2.679459305669867,0.0,2.679459305848786e-5,0.23606340039757887,0.618031700103966,0.14590489930880837,0.0,1.8964671499865915e-10
12.315506032928262,99997.32054069404,199997.32054069397,2.6794593058754286,0.0,2.6794593059598082e-5,0.23606340039011678,0.6180317001002349,0.14590489932000147,0.0,1.8964688153211284e-10
14.481182276745331,99997.32054069394,199997.320540694,2.679459306069262,0.0,2.6794593060708305e-5,0.2360634003830805,0.6180317000967167,0.14590489933055598,0.0,1.896468260209616e-10
17.027691722259014,99997.32054069384,199997.320540694,2.679459306236643,0.0,2.679459306167975e-5,0.23606340037700438,0.6180317000936786,0.1459048993396701,0.0,1.896469647988397e-10
20.022003718155847,99997.32054069378,199997.320540694,2.679459306358959,0.0,2.679459306223486e-5,0.2360634003725642,0.6180317000914585,0.14590489934633033,0.0,1.896469647988397e-10
23.542864143224154,99997.32054069375,199997.320540694,2.679459306414734,0.0,2.6794593062512417e-5,0.23606340037053947,0.6180317000904462,0.1459048993493674,0.0,1.8964690928768846e-10
27.68286630392067,99997.32054069378,199997.320540694,2.679459306382894,0.0,2.679459306223486e-5,0.2360634003716953,0.6180317000910243,0.14590489934763368,0.0,1.89646798265386e-10
32.550885998350566,99997.32054069387,199997.32054069403,2.679459306250287,0.0,2.6794593061402194e-5,0.236063400376509,0.6180317000934313,0.14590489934041304,0.0,1.8964665948750792e-10
38.27494478516315,99997.32054069401,199997.32054069397,2.679459306027046,0.0,2.6794593060014416e-5,0.23606340038461282,0.6180317000974834,0.1459048993282573,0.0,1.896464651984786e-10
45.005576757004974,99997.32054069416,199997.32054069397,2.679459305775961,0.0,2.679459305848786e-5,0.23606340039372742,0.6180317001020409,0.14590489931458536,0.0,1.8964632642060053e-10
52.91978735958437,99997.32054069421,199997.32054069397,2.679459305666367,0.0,2.6794593057932747e-5,0.2360634003977058,0.6180317001040301,0.14590489930861783,0.0,1.8964629866502491e-10
62.22570836730231,99997.32054069398,199997.320540694,2.6794593060210623,0.0,2.679459306029197e-5,0.23606340038483012,0.6180317000975918,0.14590489932793146,0.0,1.8964665948750792e-10
73.16807143427192,99997.32054069397,199997.320540694,2.6794593060218848,0.0,2.679459306043075e-5,0.23606340038480017,0.6180317000975768,0.1459048993279762,0.0,1.8964688153211284e-10
86.0346441668451,99997.32054069397,199997.320540694,2.679459306022742,0.0,2.679459306043075e-5,0.23606340038476903,0.6180317000975614,0.14590489932802286,0.0,1.8964674275423477e-10
101.1637979766207,99997.32054069397,199997.32054069403,2.679459306023605,0.0,2.679459306043075e-5,0.23606340038473766,0.6180317000975456,0.14590489932806985,0.0,1.896468260209616e-10
118.95340673703207,99997.32054069395,199997.320540694,2.6794593060244316,0.0,2.6794593060569527e-5,0.23606340038470758,0.6180317000975306,0.14590489932811487,0.0,1.896469925544153e-10
139.87131026472358,99997.32054069397,199997.320540694,2.679459306025164,0.0,2.679459306043075e-5,0.236063400384681,0.6180317000975173,0.14590489932815473,0.0,1.896469925544153e-10
164.46761779946627,99997.32054069397,199997.320540694,2.6794593060257235,0.0,2.679459306043075e-5,0.2360634003846607,0.6180317000975072,0.14590489932818518,0.0,1.896469647988397e-10
193.3891750455232,99997.32054069395,199997.320540694,2.6794593060260166,0.0,2.6794593060569527e-5,0.23606340038465,0.6180317000975017,0.14590489932820114,0.0,1.8964710357671777e-10
227.3965752357932,99997.32054069395,199997.320540694,2.679459306025941,0.0,2.6794593060569527e-5,0.2360634003846528,0.6180317000975032,0.14590489932819703,0.0,1.896469925544153e-10
267.3841615839944,99997.32054069398,199997.320540694,2.6794593060254073,0.0,2.679459306029197e-5,0.2360634003846723,0.618031700097513,0.145904899328168,0.0,1.8964671499865915e-10
314.40354715915,99997.32054069398,199997.320540694,2.679459306024384,0.0,2.679459306029197e-5,0.23606340038470952,0.6180317000975315,0.14590489932811232,0.0,1.8964665948750792e-10
369.6912707195032,99997.320540694,199997.32054069397,2.6794593060229954,0.0,2.6794593060153193e-5,0.23606340038476,0.6180317000975567,0.1459048993280367,0.0,1.8964654846520546e-10
434.7013158125017,99997.32054069401,199997.32054069397,2.6794593060216902,0.0,2.6794593060014416e-5,0.23606340038480753,0.6180317000975805,0.14590489932796566,0.0,1.8964632642060053e-10
511.14334834401654,99997.32054069401,199997.32054069397,2.6794593060215575,0.0,2.6794593060014416e-5,0.23606340038481233,0.6180317000975829,0.14590489932795844,0.0,1.8964632642060053e-10
601.0276782070388,99997.32054069398,199997.320540694,2.6794593060235976,0.0,2.679459306029197e-5,0.23606340038473805,0.6180317000975458,0.14590489932806952,0.0,1.8964660397635669e-10
706.7181273927476,99997.32054069398,199997.320540694,2.679459306023598,0.0,2.679459306029197e-5,0.23606340038473805,0.6180317000975458,0.14590489932806955,0.0,1.8964657622078107e-10
830.9941949353388,99997.32054069397,199997.320540694,2.679459306023599,0.0,2.679459306043075e-5,0.236063400384738,0.6180317000975459,0.14590489932806955,0.0,1.8964657622078107e-10
977.1241535346502,99997.32054069397,199997.320540694,2.6794593060235994,0.0,2.679459306043075e-5,0.236063400384738,0.6180317000975459,0.14590489932806955,0.0,1.8964657622078107e-10
1148.951000187311,99997.32054069395,199997.320540694,2.6794593060236,0.0,2.6794593060569527e-5,0.23606340038473797,0.618031700097546,0.14590489932806958,0.0,1.89646437442903e-10
1350.9935211980253,99997.32054069397,199997.32054069403,2.6794593060236007,0.0,2.679459306043075e-5,0.23606340038473794,0.618031700097546,0.1459048993280696,0.0,1.8964640968732738e-10
1588.5651294280526,99997.32054069395,199997.320540694,2.679459306023601,0.0,2.6794593060569527e-5,0.23606340038473791,0.6180317000975462,0.1459048993280696,0.0,1.8964629866502491e-10
1867.9135990207847,99997.32054069395,199997.320540694,2.679459306023601,0.0,2.6794593060569527e-5,0.23606340038473791,0.618031700097546,0.14590489932806963,0.0,1.8964638193175176e-10
2196.3853724165424,99997.32054069397,199997.320540694,2.679459306023601,0.0,2.679459306043075e-5,0.23606340038473791,0.618031700097546,0.14590489932806963,0.0,1.8964638193175176e-10
2582.6187606826747,99997.32054069397,199997.320540694,2.679459306023601,0.0,2.679459306043075e-5,0.23606340038473794,0.618031700097546,0.14590489932806963,0.0,1.8964638193175176e-10
