t (s),FA (mol/s/mol site),FB (mol/s/mol site),FC (mol/s/mol site),FP (mol/s/mol site),XA,θA,θB,θC,θP,θV
0.3489101213406774,99997.80031946908,199998.39587644328,1.945932816006055,0.0,2.1996805309176803e-5,0.19004515866365387,0.5322975607941589,0.10596060614026326,0.1716966742480971,1.538268401546361e-10
0.41026581058271905,99997.90711550014,199998.4766368564,1.849618158092352,0.0,2.0928844998574503e-5,0.18603872915155656,0.5170514478830193,0.10071586630415212,0.19619395651232205,1.4894993571878956e-10
0.4824108704165374,99998.02502669397,199998.56505100554,1.743548958038569,0.0,1.9749733060347996e-5,0.18149203224421506,0.49993106464670606,0.09493996965864349,0.22363693330693074,1.4350465260548617e-10
0.5672426068491978,99998.15354658729,199998.66054984627,1.6283720411277989,0.0,1.8464534127238252e-5,0.1763589670290047,0.4808684044531738,0.08866814416843558,0.2541044842119047,1.3748124860768485e-10
0.6669919663030115,99998.29184039947,199998.76223944407,1.504966790287882,0.0,1.708159600530279e-5,0.1706188385100253,0.4598643482943229,0.08194828040254445,0.2875685326622144,1.3089296313495424e-10
0.7842822061337682,99998.43808803048,199998.86837676668,1.3751453052800773,0.0,1.5619119695248207e-5,0.16426287769881123,0.4370045345003119,0.07487906114425646,0.32385352653283783,1.2378259528489366e-10
0.9221978823334323,99998.58998838442,199998.97698189676,1.2411539753661727,0.0,1.410011615576856e-5,0.15732379942976057,0.41249739963060306,0.06758281254594696,0.36259598827745837,1.1623102480484704e-10
1.084365968689611,99998.74428848234,199999.0853465554,1.106036915079228,0.0,1.2557115176697886e-5,0.14987414418821124,0.38669470270558204,0.06022529953016583,0.4032058534676804,1.0836054276097684e-10
1.2750512407130128,99998.89687397094,199999.19021386365,0.9735847769712929,0.0,1.1031260290644829e-5,0.14203586528620654,0.3601110960319741,0.053012935606899354,0.4448401029745767,1.0034323372209997e-10
1.4992684327860473,99999.04325799654,199999.28830596007,0.8478163541814736,0.0,9.567420034689578e-6,0.1339969412850692,0.333432675034508,0.046164551780975144,0.48640583180705277,9.239486953305232e-11
1.762914118095948,99999.17904375657,199999.37675235947,0.7324943773709167,0.0,8.209562434441375e-6,0.12601352014678918,0.30749435018591253,0.03988503089853159,0.5266070986840063,8.476042090421743e-11
2.07292177959537,99999.30007591251,199999.45311294656,0.6310096474642978,0.0,6.999240874938639e-6,0.11838457828364798,0.283213588434337,0.0343590015400568,0.5640428316642583,7.769984655681128e-11
2.4374441501222215,99999.40318513075,199999.51595629216,0.545728197591303,0.0,5.968148692608866e-6,0.11142681403626903,0.2614910850990107,0.02971528931888551,0.5973668114743769,7.145783964546126e-11
2.8660676169482504,99999.48665446807,199999.56506255345,0.47763819174093003,0.0,5.1334553193005394e-6,0.10542687511922887,0.24307509400786872,0.026007691842578798,0.6254903389641012,6.622236092823641e-11
3.3700643292719317,99999.55041687567,199999.60133289566,0.42629503771271887,0.0,4.495831243261916e-6,0.10058473257847053,0.22842191423538152,0.023211992133720723,0.6477813609903328,6.209444070037762e-11
3.962688638701478,99999.5959774725,199999.6264987536,0.39001623949965936,0.0,4.0402252750315615e-6,0.09696823738969397,0.21759759492655953,0.021236569912235787,0.6641975977124438,5.906697353452728e-11
4.659525668664677,99999.62608560399,199999.6427490671,0.3662497140888807,0.0,3.7391439601519583e-6,0.09449885703451669,0.2102648441163888,0.019942457274709384,0.6752938415173578,5.7027382815988403e-11
